gyro_x;p4;t4;hum;alt;p1;angle_y;timestamp;speed;p5;p3;p6;t5;t6;angle_w;angle_x;lat;temp;accel_z;accel_x;angle_z;accel_y;t1;p2;gyro_y;t3;t2;gyro_z;lon
;;;;251,4066925048828;;;1687949795,4783359;0,032160695642232895;;;;;;;;48,2704963684082;;;;;;;;;;;;14,381366729736328
;;;;252,07162475585938;;;1687949795,480232;-1;;;;;;;;48,270240783691406;;;;;;;;;;;;14,383173942565918
;;;;252,7789306640625;;;1687949795,494948;-1;;;;;;;;48,27006912231445;;;;;;;;;;;;14,383553504943848
;;;;252,98512268066406;;;1687949795,498269;-1;;;;;;;;48,27000427246094;;;;;;;;;;;;14,38344669342041
-0,00042569992365315557;98894,515625;24,459999084472656;43,91600036621094;;98907,0390625;0,7394611835479736;1687949795,5105221;;98829,078125;98970,9921875;98867,078125;22,299999237060547;22,904998779296875;-0,007189780939370394;0,6704298257827759;;23,887998580932617;-9,663476943969727;-0,09002240002155304;-0,016955560073256493;-0,05506709963083267;24,40999984741211;98909,625;-0,013408400118350983;23,572999954223633;23,450000762939453;-0,03522529825568199;
0,030968399718403816;98888,0390625;24,459999084472656;42,233001708984375;;98906,6953125;0,7420445680618286;1687949795,6134362;;98826,125;98972,4609375;98869,2890625;22,299999237060547;22,899999618530273;-0,0044158753007650375;0,6676743030548096;;23,882999420166016;-9,632352828979492;-0,09050150215625763;-0,013502017594873905;-0,2159574031829834;24,40999984741211;98926,03125;-0,011918699368834496;23,579999923706055;23,450000762939453;-0,10823120176792145;
0,02468949928879738;98886,7890625;24,465999603271484;43,470001220703125;;98904,609375;0,7462478876113892;1687949795,7260175;;98824,3125;98967,59375;98869,28125;22,299999237060547;22,90799903869629;-0,004246743395924568;0,6628754138946533;;23,886999130249023;-9,719980239868164;-0,21499979496002197;-0,017539506778120995;-0,3605673015117645;24,410999298095703;98926,734375;-0,014047299511730671;23,586000442504883;23,450000762939453;-0,13355979323387146;
0,012983099557459354;98889,640625;24,461999893188477;46,39400100708008;;98904,8515625;0,7500677108764648;1687949795,847159;;98827,9453125;98978,46875;98874,6171875;22,299999237060547;22,909000396728516;-0,008678280748426914;0,6584091186523438;;23,871999740600586;-9,685982704162598;-0,06991120427846909;-0,020918715745210648;-0,47740438580513;24,420000076293945;98914,390625;-0,012450800277292728;23,58300018310547;23,450000762939453;-0,09354479610919952;
-0,010429100133478642;98887,21875;24,4689998626709;44,18000030517578;;98903,7265625;0,7518750429153442;1687949795,9436727;;98819,703125;98987,7578125;98870,2421875;22,299999237060547;22,899999618530273;-0,013563932850956917;0,6562377214431763;;23,860000610351562;-9,687897682189941;-0,06416510045528412;-0,021760452538728714;-0,5305554866790771;24,417999267578125;98918,46875;-0,013834199868142605;23,579999923706055;23,450000762939453;-0,01724020019173622;
-0,03607659786939621;98890,375;24,461999893188477;43,90399932861328;;98899,8515625;0,7507646679878235;1687949796,0501943;;98823,09375;98982,46875;98865,8984375;22,299999237060547;22,899999618530273;-0,012268660590052605;0,6575419902801514;;23,968000411987305;-9,69747543334961;-0,09241670370101929;-0,021421466022729874;-0,43813928961753845;24,40999984741211;98920,0859375;-0,014685899950563908;23,58099937438965;23,450000762939453;0,07566600292921066;
-0,04448400065302849;98890,7890625;24,469999313354492;41,41600036621094;;98901,6875;0,7472559809684753;1687949796,1674206;;98821,4609375;98973,9765625;98870,75;22,299999237060547;22,899999618530273;-0,006784459110349417;0,6617487668991089;;23,908000946044922;-9,669702529907227;-0,11492209881544113;-0,016253510490059853;-0,21499979496002197;24,40999984741211;98920,5;-0,014153499156236649;23,58799934387207;23,450000762939453;0,12174689769744873;
-0,02149689942598343;98896,078125;24,469999313354492;37,36199951171875;;98902,0234375;0,7447654008865356;1687949796,2754436;;98823,203125;98975,2109375;98871,6640625;22,299999237060547;22,9060001373291;0,0005345887038856745;0,6647257804870605;;23,86199951171875;-9,664434432983398;-0,09433209896087646;-0,009025726467370987;0,1149211972951889;24,40999984741211;98913,5390625;-0,014259999617934227;23,58300018310547;23,450000762939453;0,023200001567602158;
-0,0036180000752210617;98888,8203125;24,469999313354492;44,26499938964844;;98905,3359375;0,7456852197647095;1687949796,3922267;;98831,4453125;98972,0703125;98870,1875;22,299999237060547;22,902999877929688;-0,0016734156524762511;0,663702666759491;;23,86199951171875;-9,67592716217041;-0,05267319828271866;-0,00824638269841671;-0,280600905418396;24,40999984741211;98915,84375;-0,013408400118350983;23,59000015258789;23,450000762939453;-0,047995999455451965;
-0,009790699928998947;98892,359375;24,469999313354492;44,358001708984375;;98903,7578125;0,7467041015625;1687949796,5235257;;98830,53125;98968,640625;98867,6015625;22,299999237060547;22,899999618530273;-0,0032563123386353254;0,6624596118927002;;23,84200096130371;-9,68263053894043;-0,1613696962594986;-0,013804476708173752;-0,27437591552734375;24,417999267578125;98912,578125;-0,013727599754929543;23,59000015258789;23,450000762939453;-0,012876800261437893;
-0,013940899632871151;98893,8515625;24,469999313354492;47,27899932861328;;98903,4375;0,7467756271362305;1687949796,6087012;;98816,7265625;98970,265625;98871,578125;22,299999237060547;22,90999984741211;-0,003595438553020358;0,6623507142066956;;23,86199951171875;-9,679279327392578;-0,11731640249490738;-0,015046305023133755;-0,2786855101585388;24,420000076293945;98913,59375;-0,014047099277377129;23,59000015258789;23,450000762939453;0,0014896999346092343;
-0,01564360037446022;98889,203125;24,469999313354492;42,854000091552734;;98904,4765625;0,7464609742164612;1687949796,7205772;;98827,84375;98976,2109375;98868,65625;22,299999237060547;22,899999618530273;-0,003688291646540165;0,6627539396286011;;23,88599967956543;-9,678321838378906;-0,0948110967874527;-0,012653008103370667;-0,20350760221481323;24,420000076293945;98917,40625;-0,013834099285304546;23,59000015258789;23,451000213623047;0,018942799419164658;
;;;;273,0960998535156;;;1687949796,729527;-1;;;;;;;;48,270877838134766;;;;;;;;;;;;14,380753517150879
-0,009258199483156204;98888,6171875;24,469999313354492;44,27000045776367;;98905,1484375;0,7462433576583862;1687949796,827699;;98817,734375;98971,4375;98858,3828125;22,302000045776367;22,899999618530273;-0,0016961045330390334;0,6630472540855408;;23,900999069213867;-9,673053741455078;-0,09959930181503296;-0,010399566031992435;-0,17956559360027313;24,420000076293945;98917,84375;-0,013834099285304546;23,59000015258789;23,45800018310547;-0,008300699293613434;
-0,008193899877369404;98893,5234375;24,469999313354492;44,28200149536133;;98900,8671875;0,7467470169067383;1687949796,9401684;;98820,078125;98973,78125;98864,9921875;22,309999465942383;22,904998779296875;-0,004125259350985289;0,662446916103363;;23,855998992919922;-9,679279327392578;-0,06799569725990295;-0,011735431849956512;-0,24277250468730927;24,420000076293945;98917,015625;-0,013834099285304546;23,59000015258789;23,453001022338867;-0,011280200444161892;
-0,006278600078076124;98892,140625;24,469999313354492;42,95500183105469;;98899,1015625;0,7468952536582947;1687949797,061495;;98821,484375;98978,734375;98867,3515625;22,305999755859375;22,90399932861328;-0,005663936957716942;0,662289559841156;;23,864999771118164;-9,67401123046875;-0,02920989878475666;-0,010454901494085789;-0,2489974945783615;24,420000076293945;98917,578125;-0,013621299527585506;23,59000015258789;23,456998825073242;-0,00042559998109936714;
-0,008513200096786022;98889,21875;24,469999313354492;43,82500076293945;;98903,203125;0,7468544244766235;1687949797,1615062;;98821,609375;98980,90625;98869,5625;22,299999237060547;22,899999618530273;-0,005682835355401039;0,6623042821884155;;23,895000457763672;-9,675448417663574;-0,0943320021033287;-0,01224628183990717;-0,2442092001438141;24,420000076293945;98920,375;-0,013727699406445026;23,59000015258789;23,454999923706055;0,0007447999669238925;
-0,00830020010471344;98890,796875;24,469999313354492;43,91600036621094;;98906,578125;0,7469130158424377;1687949797,2741473;;98822,203125;98972,5;98868,0625;22,299999237060547;22,899999618530273;-0,003840275341644883;0,6622434258460999;;23,868000030517578;-9,679279327392578;-0,10486650466918945;-0,01271189097315073;-0,23942069709300995;24,420000076293945;98923,0625;-0,013727599754929543;23,59000015258789;23,454999923706055;-0,00436289981007576;
-0,006065799854695797;98897,4296875;24,476999282836914;43,73899841308594;;98909,140625;0,7472134828567505;1687949797,3814933;;98817,6640625;98973,78125;98870,015625;22,299999237060547;22,899999618530273;-0,005105649586766958;0,6619040369987488;;23,874000549316406;-9,677842140197754;-0,04644789919257164;-0,012249301187694073;-0,2748548090457916;24,420000076293945;98919,140625;-0,014259999617934227;23,59000015258789;23,450000762939453;-0,008939200080931187;
-0,012663699686527252;98888,9140625;24,479999542236328;44,27000045776367;;98906,015625;0,7473312616348267;1687949797,4897513;;98815,4609375;98974,40625;98869,4609375;22,299999237060547;22,899999618530273;-0,008586741052567959;0,6617306470870972;;23,8799991607666;-9,676884651184082;-0,017717499285936356;-0,012520348653197289;-0,3035852909088135;24,420000076293945;98908,921875;-0,013940500095486641;23,59000015258789;23,450000762939453;0,0017023999243974686;
-0,014792299829423428;98896,421875;24,479999542236328;41,875999450683594;;98910,875;0,7471359968185425;1687949797,607289;;98827,3046875;98985,0078125;98868,9765625;22,299999237060547;22,899999618530273;-0,0060714250430464745;0,6619821190834045;;23,888999938964844;-9,679758071899414;-0,09241659939289093;-0,01230019424110651;-0,236547589302063;24,420000076293945;98911,1953125;-0,013940500095486641;23,59000015258789;23,450000762939453;0,010003199800848961;
-0,009471099823713303;98894,09375;24,479999542236328;45,384002685546875;;98904,4453125;0,7469567060470581;1687949797,710449;;98819,4296875;98976,96875;98872,828125;22,299999237060547;22,899999618530273;-0,0031977598555386066;0,6622206568717957;;23,892000198364258;-9,676405906677246;-0,08810710161924362;-0,011448097415268421;-0,2159574031829834;24,420000076293945;98915,796875;-0,013940500095486641;23,59200096130371;23,450000762939453;1,00000761449337e-07;
;;;;270,96075439453125;;;1687949797,738334;0;;;;;;;;48,27055740356445;;;;;;;;;;;;14,3812255859375
-0,007981100119650364;98887,890625;24,48200035095215;46,84600067138672;;98902,25;0,7470877766609192;1687949797,8180299;;98818,4609375;98976,765625;98874,1953125;22,299999237060547;22,899999618530273;-0,005563752725720406;0,6620467901229858;;23,895999908447266;-9,67784309387207;-0,04309619963169098;-0,01205149944871664;-0,3289637863636017;24,420000076293945;98917,0390625;-0,014366399496793747;23,597999572753906;23,458999633789062;-0,00415010005235672;
-0,028839899227023125;98894,359375;24,486000061035156;44,27000045776367;;98912,46875;0,7470738291740417;1687949797,9305432;;98820,453125;98980,65625;98869,90625;22,299999237060547;22,906999588012695;-0,009020590223371983;0,6619552373886108;;23,857999801635742;-9,663955688476562;-0,0900224968791008;-0,015417871065437794;-0,5051770210266113;24,42799949645996;98916,515625;-0,020219899713993073;23,593000411987305;23,459999084472656;0,0004256999818608165;
-0,01777230016887188;98894,40625;24,479999542236328;44,534000396728516;;98911,9765625;0,7466999292373657;1687949798,038433;;98820,8515625;98970,8125;98868,5390625;22,299999237060547;22,902000427246094;-0,007430802099406719;0,6623231172561646;;23,93000030517578;-9,640493392944336;-0,1455678939819336;-0,018335392698645592;-0,4256893992424011;24,42300033569336;98920,3515625;-0,021922700107097626;23,600000381469727;23,459999084472656;0,00883289985358715;
0,005427399650216103;98888,3046875;24,479999542236328;44,44200134277344;;98915,5;0,747974157333374;1687949798,1553073;;98822,84375;98978,6953125;98862,609375;22,299999237060547;22,902000427246094;-0,002970243338495493;0,6609022617340088;;23,913999557495117;-9,714234352111816;-0,24756090342998505;-0,018836289644241333;-0,28347399830818176;24,43000030517578;98912,6328125;-0,012983200140297413;23,5939998626709;23,459999084472656;-0,07651740312576294;
0,015430799685418606;98885,546875;24,479999542236328;44,709999084472656;;98906,5859375;0,7513214349746704;1687949798,2599292;;98826,9921875;98978,5859375;98869,7109375;22,299999237060547;22,906999588012695;-0,0034508840180933475;0,6570969223976135;;23,924999237060547;-9,672096252441406;-0,1154009997844696;-0,01864752359688282;-0,21116900444030762;24,43000030517578;98914,125;-0,01255740039050579;23,597999572753906;23,459999084472656;-0,11525499820709229;
0,018517199903726578;98897,1484375;24,479999542236328;45,50600051879883;;98901,8515625;0,7554652094841003;1687949798,3717844;;98824,3984375;98978,9765625;98866,90625;22,299999237060547;22,902999877929688;-0,002892549615353346;0,6523510217666626;;23,899999618530273;-9,91295337677002;-0,31459859013557434;-0,01787976175546646;-1,2033263444900513;24,43000030517578;98918,9375;-0,0064916000701487064;23,600000381469727;23,459999084472656;-0,12206610292196274;
-0,0013834999408572912;98892,1875;24,479999542236328;44,81399917602539;;98911,4375;0,7571162581443787;1687949798,5079322;;98827,3359375;98988,578125;98867,015625;22,299999237060547;22,904998779296875;-0,009961914271116257;0,6502194404602051;;23,895000457763672;-9,583032608032227;0,07661399990320206;-0,022593608126044273;-0,7374144792556763;24,43000030517578;98920,3828125;-0,009258399717509747;23,60700035095215;23,459999084472656;0,021709898486733437;
-0,02681799978017807;98895,9609375;24,483999252319336;45,62900161743164;;98909,046875;0,7551306486129761;1687949798,5972893;;98836,515625;98993,578125;98864,3203125;22,299999237060547;22,899999618530273;-0,011020394042134285;0,6525641083717346;;23,90999984741211;-9,654378890991211;-0,10917609930038452;-0,020943615585565567;-0,3682287931442261;24,43000030517578;98919,5078125;-0,018091300502419472;23,600000381469727;23,454999923706055;0,06534299999475479;
